article No. 	 Words 	 sentences 	 Luhn Rouge1 	 Luhn Rouge2 	 TextRank-Word_count Rouge1 	 TextRank-Word_count Rouge2 	 TextRank-word2vec Rouge1 	 TextRank-word2vec Rouge2
788	23104	152	0.615384615385	0.166666666667	0.75	0.183333333333	0.442307692308	0.0833333333333
789	100	10	0.21568627451	0.0333333333333	0.294117647059	0.166666666667	0.56862745098	0.383333333333
790	361	19	0.254901960784	0.0	0.509803921569	0.228070175439	0.450980392157	0.175438596491
791	324	18	0.25	0.0350877192982	0.375	0.0350877192982	0.291666666667	0.0350877192982
792	225	15	0.3	0.0677966101695	0.26	0.0677966101695	0.38	0.169491525424
793	169	13	0.387755102041	0.155172413793	0.30612244898	0.0862068965517	0.591836734694	0.413793103448
794	225	15	0.444444444444	0.3	0.462962962963	0.3	0.481481481481	0.3
795	49	7	0.595744680851	0.413793103448	0.0425531914894	0.0	0.0425531914894	0.0
796	289	17	0.265306122449	0.118644067797	0.408163265306	0.169491525424	0.30612244898	0.0508474576271
797	2209	47	0.290909090909	0.0166666666667	0.363636363636	0.2	0.254545454545	0.0
798	225	15	0.222222222222	0.0344827586207	0.266666666667	0.0172413793103	0.466666666667	0.206896551724
799	64	8	0.317073170732	0.08	0.0487804878049	0.0	0.0487804878049	0.0
800	196	14	0.388888888889	0.152542372881	0.240740740741	0.0338983050847	0.277777777778	0.0847457627119
801	361	19	0.314814814815	0.116666666667	0.611111111111	0.4	0.333333333333	0.1
802	81	9	0.372549019608	0.220338983051	0.0196078431373	0.0	0.0196078431373	0.0
803	144	12	0.390243902439	0.0566037735849	0.341463414634	0.0566037735849	0.536585365854	0.358490566038
804	256	16	0.409090909091	0.137931034483	0.454545454545	0.137931034483	0.454545454545	0.137931034483
805	400	20	0.520833333333	0.155172413793	0.625	0.293103448276	0.666666666667	0.413793103448
806	484	22	0.586956521739	0.344827586207	0.54347826087	0.258620689655	0.630434782609	0.344827586207
807	289	17	0.627450980392	0.372881355932	0.647058823529	0.372881355932	0.588235294118	0.389830508475
808	784	28	0.547169811321	0.2	0.641509433962	0.333333333333	0.471698113208	0.25
809	2209	47	0.333333333333	0.116666666667	0.351851851852	0.133333333333	0.203703703704	0.0166666666667
810	121	11	0.217391304348	0.0508474576271	0.478260869565	0.169491525424	0.369565217391	0.118644067797
811	289	17	0.260869565217	0.0508474576271	0.413043478261	0.0847457627119	0.347826086957	0.152542372881
812	324	18	0.555555555556	0.296296296296	0.555555555556	0.296296296296	0.644444444444	0.314814814815
813	324	18	0.538461538462	0.137254901961	0.538461538462	0.137254901961	0.641025641026	0.21568627451
814	324	18	0.3	0.0172413793103	0.44	0.206896551724	0.52	0.189655172414
815	256	16	0.509433962264	0.216666666667	0.301886792453	0.05	0.566037735849	0.25
816	784	28	0.510638297872	0.101694915254	0.446808510638	0.101694915254	0.489361702128	0.237288135593
817	225	15	0.387755102041	0.172413793103	0.408163265306	0.103448275862	0.469387755102	0.206896551724
818	1296	36	0.381818181818	0.166666666667	0.472727272727	0.0666666666667	0.745454545455	0.416666666667
819	81	9	0.325581395349	0.0727272727273	0.046511627907	0.0	0.046511627907	0.0
820	1444	38	0.470588235294	0.135593220339	0.588235294118	0.220338983051	0.549019607843	0.220338983051
821	961	31	0.339622641509	0.0847457627119	0.377358490566	0.118644067797	0.264150943396	0.0508474576271
822	121	11	0.69387755102	0.428571428571	0.34693877551	0.0714285714286	0.714285714286	0.464285714286
823	13225	115	0.588235294118	0.186440677966	0.607843137255	0.118644067797	0.470588235294	0.135593220339
824	144	12	0.603773584906	0.448275862069	0.339622641509	0.0689655172414	0.566037735849	0.413793103448
825	144	12	0.433962264151	0.135593220339	0.433962264151	0.0847457627119	0.301886792453	0.101694915254
826	784	28	0.44	0.0892857142857	0.56	0.142857142857	0.48	0.232142857143
827	400	20	0.391304347826	0.137931034483	0.521739130435	0.189655172414	0.478260869565	0.206896551724
828	324	18	0.4375	0.103448275862	0.395833333333	0.120689655172	0.520833333333	0.241379310345
829	225	15	0.36	0.12962962963	0.44	0.240740740741	0.46	0.240740740741
830	529	23	0.326530612245	0.0689655172414	0.326530612245	0.0689655172414	0.285714285714	0.0689655172414
831	484	22	0.428571428571	0.175438596491	0.367346938776	0.0877192982456	0.591836734694	0.228070175439
832	361	19	0.644444444444	0.305084745763	0.622222222222	0.169491525424	0.444444444444	0.135593220339
833	225	15	0.522727272727	0.214285714286	0.522727272727	0.267857142857	0.5	0.25
834	1024	32	0.530612244898	0.166666666667	0.510204081633	0.15	0.673469387755	0.333333333333
835	169	13	0.183673469388	0.0175438596491	0.204081632653	0.0	0.265306122449	0.140350877193
836	529	23	0.68	0.271186440678	0.48	0.0677966101695	0.64	0.406779661017
837	324	18	0.52380952381	0.254237288136	0.619047619048	0.440677966102	0.595238095238	0.35593220339
838	144	12	0.272727272727	0.11320754717	0.363636363636	0.11320754717	0.295454545455	0.11320754717
839	144	12	0.348837209302	0.0566037735849	0.209302325581	0.0	0.395348837209	0.11320754717
840	144	12	0.2	0.0196078431373	0.266666666667	0.0588235294118	0.488888888889	0.196078431373
841	289	17	0.416666666667	0.137931034483	0.375	0.0689655172414	0.5	0.137931034483
842	529	23	0.461538461538	0.153846153846	0.487179487179	0.153846153846	0.538461538462	0.307692307692
843	361	19	0.458333333333	0.169491525424	0.375	0.0508474576271	0.416666666667	0.203389830508
844	1156	34	0.702127659574	0.345454545455	0.468085106383	0.181818181818	0.574468085106	0.181818181818
845	121	11	0.333333333333	0.122807017544	0.422222222222	0.140350877193	0.577777777778	0.263157894737
846	121	11	0.34	0.232142857143	0.38	0.232142857143	0.38	0.107142857143
847	289	17	0.571428571429	0.406779661017	0.244897959184	0.0847457627119	0.734693877551	0.440677966102
848	81	9	0.173913043478	0.0	0.0434782608696	0.0	0.0434782608696	0.0
849	196	14	0.44	0.181818181818	0.18	0.0	0.16	0.0
850	2304	48	0.529411764706	0.120689655172	0.313725490196	0.0172413793103	0.294117647059	0.051724137931
851	100	10	0.190476190476	0.04	0.238095238095	0.04	0.357142857143	0.08
852	225	15	0.326086956522	0.0754716981132	0.413043478261	0.0566037735849	0.326086956522	0.0754716981132
853	361	19	0.6	0.464285714286	0.22	0.0178571428571	0.56	0.464285714286
854	441	21	0.347826086957	0.0363636363636	0.391304347826	0.0545454545455	0.565217391304	0.327272727273
855	361	19	0.468085106383	0.207547169811	0.446808510638	0.132075471698	0.553191489362	0.188679245283
856	1369	37	0.470588235294	0.169491525424	0.43137254902	0.0847457627119	0.666666666667	0.305084745763
857	784	28	0.391304347826	0.0877192982456	0.239130434783	0.0350877192982	0.282608695652	0.0350877192982
858	1156	34	0.584905660377	0.316666666667	0.509433962264	0.316666666667	0.735849056604	0.466666666667
859	400	20	0.469387755102	0.1	0.408163265306	0.1	0.530612244898	0.183333333333
860	784	28	0.555555555556	0.203389830508	0.355555555556	0.0677966101695	0.511111111111	0.135593220339
861	169	13	0.318181818182	0.107142857143	0.295454545455	0.0892857142857	0.340909090909	0.107142857143
862	576	24	0.36	0.0689655172414	0.42	0.120689655172	0.38	0.0689655172414
863	169	13	0.4	0.162790697674	0.4	0.162790697674	0.228571428571	0.0
864	256	16	0.574468085106	0.218181818182	0.446808510638	0.0545454545455	0.531914893617	0.218181818182
865	1444	38	0.613636363636	0.379310344828	0.386363636364	0.137931034483	0.590909090909	0.344827586207
866	121	11	0.5	0.315789473684	0.541666666667	0.333333333333	0.666666666667	0.491228070175
867	121	11	0.296296296296	0.133333333333	0.296296296296	0.166666666667	0.407407407407	0.15

869	1024	32	0.491525423729	0.1	0.423728813559	0.1	0.525423728814	0.15
870	100	10	0.326086956522	0.142857142857	0.434782608696	0.142857142857	0.45652173913	0.160714285714
871	25	5	0.0227272727273	0.0	0.0454545454545	0.0	0.0454545454545	0.0
872	676	26	0.444444444444	0.298245614035	0.444444444444	0.210526315789	0.311111111111	0.0701754385965
873	676	26	0.555555555556	0.350877192982	0.511111111111	0.175438596491	0.4	0.105263157895
874	144	12	0.469387755102	0.120689655172	0.673469387755	0.327586206897	0.673469387755	0.396551724138
875	324	18	0.586956521739	0.19298245614	0.391304347826	0.140350877193	0.195652173913	0.0
876	1156	34	0.44	0.0508474576271	0.5	0.0508474576271	0.54	0.203389830508
877	144	12	0.468085106383	0.196428571429	0.446808510638	0.142857142857	0.191489361702	0.0178571428571
878	144	12	0.479166666667	0.206896551724	0.166666666667	0.0172413793103	0.1875	0.0344827586207
879	841	29	0.291666666667	0.0701754385965	0.375	0.0877192982456	0.354166666667	0.140350877193
880	324	18	0.66	0.474576271186	0.56	0.440677966102	0.78	0.542372881356
881	144	12	0.48	0.0892857142857	0.5	0.142857142857	0.46	0.321428571429
882	196	14	0.413043478261	0.152542372881	0.304347826087	0.0508474576271	0.391304347826	0.118644067797
883	256	16	0.48	0.127272727273	0.44	0.109090909091	0.64	0.254545454545
884	169	13	0.787234042553	0.421052631579	0.617021276596	0.19298245614	0.63829787234	0.350877192982
885	49	7	0.38	0.15	0.02	0.0	0.02	0.0
886	169	13	0.395833333333	0.145454545455	0.333333333333	0.127272727273	0.354166666667	0.127272727273
887	1764	42	0.558139534884	0.267857142857	0.604651162791	0.303571428571	0.744186046512	0.5
888	169	13	0.377777777778	0.118644067797	0.333333333333	0.0677966101695	0.377777777778	0.118644067797
889	121	11	0.469387755102	0.254237288136	0.204081632653	0.0677966101695	0.448979591837	0.203389830508
890	49	7	0.531914893617	0.351851851852	0.063829787234	0.0	0.063829787234	0.0
891	400	20	0.411764705882	0.118644067797	0.450980392157	0.101694915254	0.627450980392	0.254237288136
892	49	7	0.173913043478	0.0181818181818	0.0434782608696	0.0	0.0434782608696	0.0
893	676	26	0.375	0.109090909091	0.375	0.127272727273	0.5	0.145454545455
894	4900	70	0.519230769231	0.228070175439	0.461538461538	0.105263157895	0.596153846154	0.368421052632

896	289	17	0.2	0.0	0.266666666667	0.037037037037	0.622222222222	0.351851851852
897	256	16	0.340425531915	0.0689655172414	0.297872340426	0.0344827586207	0.574468085106	0.310344827586
898	225	15	0.5	0.274509803922	0.272727272727	0.0196078431373	0.477272727273	0.294117647059
899	361	19	0.622222222222	0.310344827586	0.622222222222	0.241379310345	0.511111111111	0.172413793103
900	25	5	0.0222222222222	0.0	0.0222222222222	0.0	0.0222222222222	0.0
901	225	15	0.454545454545	0.0833333333333	0.254545454545	0.0166666666667	0.363636363636	0.05
902	121	11	0.390243902439	0.0769230769231	0.414634146341	0.0961538461538	0.658536585366	0.461538461538
903	784	28	0.47619047619	0.18	0.47619047619	0.14	0.380952380952	0.06
904	3481	59	0.384615384615	0.0526315789474	0.634615384615	0.40350877193	0.461538461538	0.228070175439
905	144	12	0.313725490196	0.0833333333333	0.235294117647	0.0	0.333333333333	0.0833333333333
906	100	10	0.266666666667	0.0847457627119	0.222222222222	0.0508474576271	0.311111111111	0.0847457627119
907	144	12	0.428571428571	0.0847457627119	0.387755102041	0.135593220339	0.387755102041	0.0338983050847
908	100	10	0.177777777778	0.0	0.2	0.0	0.466666666667	0.22641509434
909	100	10	0.224489795918	0.0526315789474	0.387755102041	0.228070175439	0.448979591837	0.263157894737
910	256	16	0.54347826087	0.264150943396	0.695652173913	0.471698113208	0.695652173913	0.433962264151
911	225	15	0.45652173913	0.254237288136	0.478260869565	0.203389830508	0.369565217391	0.118644067797
912	256	16	0.333333333333	0.118644067797	0.333333333333	0.0677966101695	0.470588235294	0.254237288136
913	256	16	0.259259259259	0.0172413793103	0.333333333333	0.051724137931	0.333333333333	0.0862068965517
914	2304	48	0.725490196078	0.406779661017	0.607843137255	0.254237288136	0.666666666667	0.372881355932
915	256	16	0.461538461538	0.333333333333	0.711538461538	0.55	0.711538461538	0.55
916	169	13	0.450980392157	0.272727272727	0.450980392157	0.272727272727	0.56862745098	0.345454545455
917	225	15	0.519230769231	0.271186440678	0.75	0.474576271186	0.5	0.254237288136
918	324	18	0.416666666667	0.157894736842	0.479166666667	0.140350877193	0.520833333333	0.298245614035
919	121	11	0.3125	0.137931034483	0.25	0.0344827586207	0.5625	0.258620689655
920	121	11	0.387755102041	0.186440677966	0.408163265306	0.186440677966	0.428571428571	0.203389830508
921	625	25	0.422222222222	0.132075471698	0.644444444444	0.169811320755	0.577777777778	0.150943396226
922	81	9	0.309523809524	0.101694915254	0.047619047619	0.0	0.047619047619	0.0
923	225	15	0.36170212766	0.142857142857	0.382978723404	0.0892857142857	0.36170212766	0.142857142857
924	169	13	0.3	0.0689655172414	0.46	0.327586206897	0.42	0.206896551724
925	25	5	0.0208333333333	0.0	0.0625	0.0	0.0625	0.0
926	196	14	0.652173913043	0.358490566038	0.369565217391	0.11320754717	0.565217391304	0.339622641509
927	289	17	0.346153846154	0.101694915254	0.134615384615	0.0	0.461538461538	0.254237288136
928	36	6	0.466666666667	0.228070175439	0.0222222222222	0.0	0.0222222222222	0.0
929	400	20	0.52	0.203389830508	0.48	0.118644067797	0.78	0.508474576271
930	324	18	0.466666666667	0.172413793103	0.466666666667	0.172413793103	0.311111111111	0.0862068965517
931	225	15	0.468085106383	0.0689655172414	0.446808510638	0.051724137931	0.595744680851	0.275862068966
932	484	22	0.571428571429	0.224137931034	0.469387755102	0.120689655172	0.551020408163	0.224137931034
933	64	8	0.3	0.0689655172414	0.04	0.0	0.04	0.0
934	225	15	0.307692307692	0.0192307692308	0.230769230769	0.0	0.512820512821	0.307692307692
935	529	23	0.377777777778	0.0545454545455	0.333333333333	0.0727272727273	0.444444444444	0.0727272727273
936	289	17	0.45652173913	0.15	0.413043478261	0.0666666666667	0.478260869565	0.166666666667
937	196	14	0.54347826087	0.210526315789	0.304347826087	0.0350877192982	0.54347826087	0.245614035088
938	361	19	0.413043478261	0.160714285714	0.565217391304	0.285714285714	0.54347826087	0.285714285714
939	361	19	0.3125	0.0677966101695	0.3125	0.0677966101695	0.395833333333	0.0508474576271
940	529	23	0.625	0.339285714286	0.4375	0.142857142857	0.729166666667	0.392857142857
941	256	16	0.301886792453	0.0	0.509433962264	0.169491525424	0.433962264151	0.101694915254
942	49	7	0.34693877551	0.122807017544	0.0408163265306	0.0	0.0408163265306	0.0
943	324	18	0.392156862745	0.218181818182	0.392156862745	0.218181818182	0.450980392157	0.290909090909

945	81	9	0.260869565217	0.0169491525424	0.0434782608696	0.0	0.0434782608696	0.0
946	400	20	0.46511627907	0.142857142857	0.558139534884	0.107142857143	0.790697674419	0.357142857143
947	100	10	0.204081632653	0.0	0.244897959184	0.0172413793103	0.632653061224	0.275862068966
948	361	19	0.365384615385	0.169491525424	0.346153846154	0.118644067797	0.5	0.220338983051
949	289	17	0.348837209302	0.0714285714286	0.302325581395	0.0	0.302325581395	0.0714285714286
950	256	16	0.528301886792	0.186440677966	0.415094339623	0.0847457627119	0.452830188679	0.237288135593
951	676	26	0.391304347826	0.0566037735849	0.521739130435	0.0943396226415	0.565217391304	0.169811320755
952	484	22	0.521739130435	0.245614035088	0.565217391304	0.245614035088	0.54347826087	0.245614035088
953	121	11	0.274509803922	0.101694915254	0.392156862745	0.169491525424	0.294117647059	0.118644067797
954	841	29	0.625	0.280701754386	0.541666666667	0.245614035088	0.75	0.508771929825
955	256	16	0.311111111111	0.0862068965517	0.377777777778	0.137931034483	0.577777777778	0.413793103448
956	400	20	0.64	0.305084745763	0.5	0.237288135593	0.8	0.491525423729
957	144	12	0.458333333333	0.210526315789	0.354166666667	0.140350877193	0.458333333333	0.19298245614
958	121	11	0.36170212766	0.155172413793	0.446808510638	0.137931034483	0.382978723404	0.155172413793
959	289	17	0.441860465116	0.21568627451	0.441860465116	0.117647058824	0.53488372093	0.333333333333
960	289	17	0.468085106383	0.19298245614	0.659574468085	0.350877192982	0.63829787234	0.350877192982
961	64	8	0.347826086957	0.178571428571	0.0434782608696	0.0	0.0434782608696	0.0
962	121	11	0.44	0.232142857143	0.46	0.339285714286	0.52	0.285714285714
963	144	12	0.428571428571	0.210526315789	0.238095238095	0.0	0.428571428571	0.19298245614
964	121	11	0.191489361702	0.0	0.36170212766	0.0526315789474	0.468085106383	0.175438596491
965	256	16	0.42	0.155172413793	0.5	0.241379310345	0.4	0.155172413793
966	324	18	0.739130434783	0.362068965517	0.695652173913	0.293103448276	0.739130434783	0.413793103448
967	225	15	0.591836734694	0.2	0.632653061224	0.233333333333	0.551020408163	0.233333333333
968	441	21	0.58	0.0727272727273	0.56	0.0727272727273	0.56	0.109090909091
969	169	13	0.428571428571	0.19298245614	0.244897959184	0.0526315789474	0.326530612245	0.122807017544

971	289	17	0.608695652174	0.272727272727	0.326086956522	0.0181818181818	0.739130434783	0.381818181818
972	361	19	0.596153846154	0.3	0.538461538462	0.233333333333	0.596153846154	0.3
973	361	19	0.222222222222	0.0172413793103	0.240740740741	0.0172413793103	0.222222222222	0.051724137931
974	289	17	0.452380952381	0.235294117647	0.452380952381	0.156862745098	0.666666666667	0.372549019608
975	36	6	0.19512195122	0.0192307692308	0.0487804878049	0.0	0.0731707317073	0.0
976	484	22	0.529411764706	0.254237288136	0.509803921569	0.254237288136	0.588235294118	0.338983050847
977	49	7	0.340909090909	0.206896551724	0.0454545454545	0.0	0.0454545454545	0.0
978	144	12	0.468085106383	0.118644067797	0.404255319149	0.152542372881	0.531914893617	0.203389830508
979	484	22	0.469387755102	0.275862068966	0.510204081633	0.310344827586	0.428571428571	0.224137931034
980	1600	40	0.384615384615	0.0508474576271	0.365384615385	0.0338983050847	0.346153846154	0.0508474576271
981	64	8	0.191489361702	0.0172413793103	0.0425531914894	0.0	0.0425531914894	0.0
982	36	6	0.5	0.203703703704	0.047619047619	0.0	0.047619047619	0.0
983	289	17	0.311111111111	0.0175438596491	0.4	0.0350877192982	0.511111111111	0.210526315789
984	225	15	0.446808510638	0.220338983051	0.574468085106	0.305084745763	0.659574468085	0.305084745763
985	441	21	0.224489795918	0.0181818181818	0.326530612245	0.0727272727273	0.530612244898	0.345454545455
986	81	9	0.413043478261	0.280701754386	0.0434782608696	0.0	0.0434782608696	0.0
987	256	16	0.487804878049	0.214285714286	0.487804878049	0.25	0.463414634146	0.214285714286
988	289	17	0.169811320755	0.051724137931	0.283018867925	0.0689655172414	0.169811320755	0.051724137931
989	225	15	0.418604651163	0.203703703704	0.418604651163	0.0555555555556	0.418604651163	0.203703703704
990	256	16	0.4375	0.172413793103	0.270833333333	0.051724137931	0.458333333333	0.189655172414
991	676	26	0.377777777778	0.145454545455	0.444444444444	0.163636363636	0.8	0.527272727273
992	729	27	0.452830188679	0.116666666667	0.547169811321	0.166666666667	0.660377358491	0.316666666667
993	529	23	0.195652173913	0.0392156862745	0.347826086957	0.0588235294118	0.260869565217	0.0196078431373
994	25	5	0.0222222222222	0.0	0.0222222222222	0.0	0.0222222222222	0.0
995	144	12	0.58	0.305084745763	0.56	0.389830508475	0.56	0.389830508475
996	729	27	0.388888888889	0.233333333333	0.222222222222	0.0166666666667	0.425925925926	0.25
997	64	8	0.395833333333	0.25	0.0416666666667	0.0	0.0416666666667	0.0
998	1024	32	0.591836734694	0.19298245614	0.551020408163	0.210526315789	0.469387755102	0.140350877193
999	289	17	0.408163265306	0.101694915254	0.387755102041	0.0677966101695	0.428571428571	0.220338983051
1000	256	16	0.46	0.135593220339	0.46	0.135593220339	0.44	0.0847457627119
1001	121	11	0.255813953488	0.0862068965517	0.186046511628	0.0344827586207	0.674418604651	0.51724137931
1002	324	18	0.673469387755	0.389830508475	0.408163265306	0.152542372881	0.795918367347	0.542372881356
1003	81	9	0.333333333333	0.116666666667	0.0392156862745	0.0	0.0392156862745	0.0
1004	256	16	0.145833333333	0.0	0.145833333333	0.0	0.3125	0.2
1005	289	17	0.358490566038	0.137931034483	0.245283018868	0.0689655172414	0.547169811321	0.310344827586
1006	169	13	0.326923076923	0.0333333333333	0.346153846154	0.15	0.5	0.35
1007	196	14	0.413043478261	0.224137931034	0.391304347826	0.189655172414	0.565217391304	0.293103448276
1008	1225	35	0.444444444444	0.140350877193	0.488888888889	0.140350877193	0.355555555556	0.0877192982456
1009	64	8	0.222222222222	0.0416666666667	0.0555555555556	0.0	0.0555555555556	0.0
1010	169	13	0.511627906977	0.206896551724	0.395348837209	0.120689655172	0.325581395349	0.0344827586207
1011	169	13	0.435897435897	0.21568627451	0.410256410256	0.078431372549	0.333333333333	0.078431372549
1012	49	7	0.4	0.283018867925	0.02	0.0	0.02	0.0
1013	144	12	0.304347826087	0.0714285714286	0.282608695652	0.0714285714286	0.347826086957	0.125
1014	576	24	0.377358490566	0.0677966101695	0.358490566038	0.0338983050847	0.490566037736	0.186440677966
1015	144	12	0.413043478261	0.135593220339	0.195652173913	0.0338983050847	0.5	0.186440677966
1016	289	17	0.54	0.28813559322	0.68	0.322033898305	0.46	0.220338983051
1017	900	30	0.558139534884	0.254901960784	0.604651162791	0.313725490196	0.581395348837	0.333333333333
1018	36	6	0.547619047619	0.357142857143	0.047619047619	0.0	0.047619047619	0.0
1019	121	11	0.078431372549	0.0	0.176470588235	0.05	0.549019607843	0.2
1020	225	15	0.270833333333	0.0833333333333	0.3125	0.116666666667	0.270833333333	0.116666666667

1022	289	17	0.254901960784	0.0350877192982	0.313725490196	0.0350877192982	0.647058823529	0.473684210526
1023	100	10	0.574468085106	0.338983050847	0.574468085106	0.338983050847	0.63829787234	0.372881355932
1024	1089	33	0.5	0.166666666667	0.5625	0.233333333333	0.583333333333	0.233333333333
1025	64	8	0.30612244898	0.169491525424	0.0408163265306	0.0	0.0408163265306	0.0
1026	841	29	0.636363636364	0.301886792453	0.295454545455	0.0377358490566	0.818181818182	0.490566037736
1027	121	11	0.285714285714	0.0555555555556	0.428571428571	0.0740740740741	0.285714285714	0.148148148148
1028	225	15	0.395833333333	0.258620689655	0.625	0.241379310345	0.583333333333	0.413793103448
1029	196	14	0.3125	0.140350877193	0.333333333333	0.0877192982456	0.395833333333	0.245614035088
1030	64	8	0.326086956522	0.185185185185	0.0434782608696	0.0	0.0434782608696	0.0
1031	484	22	0.469387755102	0.275862068966	0.285714285714	0.0344827586207	0.571428571429	0.310344827586
1032	121	11	0.34693877551	0.137931034483	0.387755102041	0.155172413793	0.448979591837	0.189655172414
1033	400	20	0.434782608696	0.15	0.413043478261	0.0833333333333	0.5	0.183333333333
1034	484	22	0.452380952381	0.0526315789474	0.452380952381	0.0877192982456	0.428571428571	0.105263157895
1035	676	26	0.34	0.116666666667	0.62	0.4	0.34	0.116666666667
1036	144	12	0.581395348837	0.452830188679	0.255813953488	0.0566037735849	0.860465116279	0.679245283019
1037	400	20	0.320754716981	0.0508474576271	0.320754716981	0.0677966101695	0.566037735849	0.203389830508
1038	100	10	0.0816326530612	0.0	0.326530612245	0.0847457627119	0.408163265306	0.220338983051
1039	361	19	0.641509433962	0.316666666667	0.679245283019	0.416666666667	0.528301886792	0.3

1041	400	20	0.37037037037	0.116666666667	0.462962962963	0.116666666667	0.833333333333	0.583333333333
1042	144	12	0.622222222222	0.350877192982	0.577777777778	0.315789473684	0.577777777778	0.333333333333
1043	256	16	0.425531914894	0.0508474576271	0.489361702128	0.237288135593	0.553191489362	0.203389830508
1044	841	29	0.466666666667	0.0555555555556	0.377777777778	0.037037037037	0.422222222222	0.037037037037
1045	81	9	0.181818181818	0.0363636363636	0.0227272727273	0.0	0.0227272727273	0.0
1046	2401	49	0.423076923077	0.05	0.403846153846	0.05	0.346153846154	0.05
1047	324	18	0.511111111111	0.157894736842	0.466666666667	0.105263157895	0.444444444444	0.140350877193
1048	676	26	0.510204081633	0.232142857143	0.571428571429	0.285714285714	0.34693877551	0.0535714285714
1049	256	16	0.422222222222	0.232142857143	0.444444444444	0.125	0.488888888889	0.375
1050	121	11	0.4	0.175438596491	0.511111111111	0.210526315789	0.511111111111	0.210526315789
1051	361	19	0.754716981132	0.614035087719	0.679245283019	0.578947368421	0.509433962264	0.385964912281
1052	441	21	0.384615384615	0.25	0.230769230769	0.0166666666667	0.423076923077	0.283333333333
1053	144	12	0.416666666667	0.105263157895	0.395833333333	0.0877192982456	0.3125	0.105263157895
1054	324	18	0.270833333333	0.0526315789474	0.3125	0.0175438596491	0.291666666667	0.0350877192982

1056	121	11	0.43137254902	0.25	0.509803921569	0.25	0.56862745098	0.316666666667
1057	289	17	0.574074074074	0.383333333333	0.611111111111	0.416666666667	0.759259259259	0.583333333333
1058	100	10	0.2	0.05	0.527272727273	0.416666666667	0.909090909091	0.75

1060	2601	51	0.692307692308	0.285714285714	0.512820512821	0.0816326530612	0.846153846154	0.489795918367
1061	324	18	0.489361702128	0.183333333333	0.574468085106	0.316666666667	0.489361702128	0.3
1062	100	10	0.283018867925	0.0508474576271	0.528301886792	0.169491525424	0.433962264151	0.135593220339
1063	441	21	0.509803921569	0.271186440678	0.627450980392	0.254237288136	0.490196078431	0.237288135593
1064	100	10	0.317073170732	0.0740740740741	0.365853658537	0.0925925925926	0.170731707317	0.0185185185185
1065	324	18	0.408163265306	0.160714285714	0.367346938776	0.160714285714	0.34693877551	0.196428571429
1066	121	11	0.1875	0.0338983050847	0.291666666667	0.0338983050847	0.104166666667	0.0338983050847
1067	289	17	0.487804878049	0.2	0.536585365854	0.2	0.585365853659	0.22
1068	324	18	0.489361702128	0.132075471698	0.446808510638	0.11320754717	0.446808510638	0.11320754717
1069	100	10	0.38	0.109090909091	0.44	0.236363636364	0.46	0.127272727273
1070	676	26	0.408163265306	0.0862068965517	0.367346938776	0.0689655172414	0.367346938776	0.0689655172414
1071	225	15	0.313725490196	0.0172413793103	0.450980392157	0.120689655172	0.588235294118	0.5
1072	225	15	0.340909090909	0.153846153846	0.636363636364	0.5	0.568181818182	0.346153846154
1073	625	25	0.363636363636	0.105263157895	0.409090909091	0.122807017544	0.522727272727	0.19298245614

1075	256	16	0.3	0.0925925925926	0.15	0.0	0.375	0.12962962963
1076	81	9	0.1	0.0166666666667	0.02	0.0	0.02	0.0
1077	484	22	0.36170212766	0.122807017544	0.510638297872	0.175438596491	0.659574468085	0.333333333333
1078	144	12	0.7	0.457627118644	0.54	0.35593220339	0.48	0.271186440678
1079	25	5	0.0196078431373	0.0	0.078431372549	0.0	0.078431372549	0.0

1081	1849	43	0.583333333333	0.163636363636	0.583333333333	0.145454545455	0.375	0.0545454545455
1082	81	9	0.3	0.133333333333	0.02	0.0	0.02	0.0
1083	100	10	0.22	0.0166666666667	0.62	0.483333333333	0.3	0.1
1084	5476	74	0.607843137255	0.25	0.705882352941	0.357142857143	0.941176470588	0.553571428571
1085	121	11	0.24	0.0338983050847	0.22	0.0169491525424	0.46	0.220338983051
1086	289	17	0.462962962963	0.293103448276	0.537037037037	0.293103448276	0.796296296296	0.672413793103
1087	196	14	0.652173913043	0.383333333333	0.652173913043	0.383333333333	0.804347826087	0.466666666667
1088	100	10	0.207547169811	0.0166666666667	0.320754716981	0.0333333333333	0.320754716981	0.0833333333333
1089	81	9	0.208333333333	0.0357142857143	0.0208333333333	0.0	0.0208333333333	0.0
1090	1369	37	0.372549019608	0.0847457627119	0.392156862745	0.101694915254	0.392156862745	0.118644067797
1091	225	15	0.5625	0.473684210526	0.354166666667	0.0175438596491	0.75	0.631578947368
1092	25	5	0.0212765957447	0.0	0.0212765957447	0.0	0.0212765957447	0.0
1093	289	17	0.333333333333	0.0	0.377777777778	0.0175438596491	0.822222222222	0.578947368421
1094	324	18	0.390243902439	0.102040816327	0.365853658537	0.0816326530612	0.365853658537	0.102040816327
1095	121	11	0.333333333333	0.169491525424	0.277777777778	0.0677966101695	0.388888888889	0.305084745763
1096	256	16	0.255319148936	0.0188679245283	0.404255319149	0.169811320755	0.63829787234	0.339622641509
1097	441	21	0.551020408163	0.322033898305	0.367346938776	0.101694915254	0.530612244898	0.305084745763
1098	361	19	0.339622641509	0.0338983050847	0.490566037736	0.118644067797	0.301886792453	0.0338983050847
